name,rating,location,niche_grade,acceptance_rate (%),net_price ($),SAT_range,city,state,SAT_low,SAT_high,SAT_average,state_full,state_lat,state_lng,city_lat,city_lng,college_lat,college_lng
University of Texas - Rio Grande Valley,541,"Edinburg, TX",B,80,4654.0,950-1130,Edinburg,TX,950.0,1130.0,1040.0,Texas,31.968599,-99.901813,26.3017374,-98.1633432,26.3081983,-98.1740158
Northwest Missouri State University,542,"Maryville, MO",B,73,12765.0,1000-1240,Maryville,MO,1000.0,1240.0,1120.0,Missouri,37.964253,-91.831833,40.3461017,-94.8724706,40.3519854,-94.8825243
Jacksonville University,543,"Jacksonville, FL",B,92,24020.0,910-1160,Jacksonville,FL,910.0,1160.0,1035.0,Florida,27.664827,-81.515754,30.3321838,-81.65565099999999,30.3530584,-81.6066798
University of Wisconsin - Superior,544,"Superior, WI",B,82,12695.0,,Superior,WI,,,,Wisconsin,43.78444,-88.787868,46.7207737,-92.1040796,46.7177476,-92.0881522
Gallaudet University,545,"Washington, DC",B,61,15639.0,780-1040,Washington,DC,780.0,1040.0,910.0,District of Columbia,38.905985,-77.033418,38.9071923,-77.0368707,38.908422,-76.99238749999999
Concordia University - Wisconsin,546,"Mequon, WI",B,64,25175.0,898-1156,Mequon,WI,898.0,1156.0,1027.0,Wisconsin,43.78444,-88.787868,43.2159232,-88.0314174,43.2541994,-87.915531
Kent State University,547,"Kent, OH",B,86,18643.0,1040-1230,Kent,OH,1040.0,1230.0,1135.0,Ohio,40.417287,-82.907123,41.1536674,-81.3578859,41.1455594,-81.33928829999999
William Jewell College,548,"Liberty, MO",B,46,23437.0,1080-1300,Liberty,MO,1080.0,1300.0,1190.0,Missouri,37.964253,-91.831833,39.2461138,-94.4191177,39.2474251,-94.4125145
University of Mount Union,549,"Alliance, OH",B,77,23583.0,990-1190,Alliance,OH,990.0,1190.0,1090.0,Ohio,40.417287,-82.907123,40.9153362,-81.10593089999999,40.9056089,-81.10923629999999
CUNY Brooklyn College,550,"Brooklyn, NY",B,45,3805.0,1040-1220,Brooklyn,NY,1040.0,1220.0,1130.0,New York,43.299428,-74.217933,40.6781784,-73.9441579,40.6311257,-73.9523802
Bethany Lutheran College,551,"Mankato, MN",B,73,17580.0,950-1150,Mankato,MN,950.0,1150.0,1050.0,Minnesota,46.729553,-94.6859,44.1635775,-93.9993996,44.1667466,-93.9912901
Transylvania University,552,"Lexington, KY",B,90,25779.0,1080-1350,Lexington,KY,1080.0,1350.0,1215.0,Kentucky,37.839333,-84.270018,38.0405837,-84.5037164,38.0516801,-84.49334189999999
King University - Tennessee,553,"Bristol, TN",B,62,22098.0,990-1200,Bristol,TN,990.0,1200.0,1095.0,Tennessee,35.517491,-86.580447,36.5951059,-82.18874439999999,36.5869972,-82.15945119999999
CUNY Hunter College,554,"New York, NY",B,35,3957.0,1170-1350,New York,NY,1170.0,1350.0,1260.0,New York,43.299428,-74.217933,40.7127753,-74.0059728,40.7678398,-73.9645291
University of Rhode Island,555,"Kingston, RI",B,75,19652.0,1050-1240,Kingston,RI,1050.0,1240.0,1145.0,Rhode Island,41.580095,-71.477429,41.48037910000001,-71.52255980000001,41.4860647,-71.5308537
Washington & Jefferson College,556,"Washington, PA",B,85,26787.0,,Washington,PA,,,,Pennsylvania,41.203322,-77.194525,40.17396,-80.2461714,47.7510741,-120.7401385
Saginaw Valley State University,557,"University Center, MI",B,73,14271.0,980-1190,University Center,MI,980.0,1190.0,1085.0,Michigan,44.314844,-85.602364,43.5375937,-83.984501,43.5142733,-83.9623559
Trevecca Nazarene University,558,"Nashville, TN",B,62,18036.0,1070-1290,Nashville,TN,1070.0,1290.0,1180.0,Tennessee,35.517491,-86.580447,36.1626638,-86.7816016,36.1425269,-86.75326749999999
Maryville College,559,"Maryville, TN",B,56,19778.0,1020-1270,Maryville,TN,1020.0,1270.0,1145.0,Tennessee,35.517491,-86.580447,35.7564719,-83.9704593,35.7514166,-83.96416339999999
University of Texas - Tyler,560,"Tyler, TX",B,83,7389.0,1070-1240,Tyler,TX,1070.0,1240.0,1155.0,Texas,31.968599,-99.901813,32.3512601,-95.3010624,32.315745,-95.254231
Christian Brothers University,561,"Memphis, TN",B,50,19802.0,,Memphis,TN,,,,Tennessee,35.517491,-86.580447,35.1495343,-90.0489801,35.1284532,-89.9812503
La Salle University,562,"Philadelphia, PA",B,78,25059.0,870-1080,Philadelphia,PA,870.0,1080.0,975.0,Pennsylvania,41.203322,-77.194525,39.9525839,-75.1652215,40.0390398,-75.1558184
"Concordia University, Nebraska",563,"Seward, NE",B,78,21786.0,1060-1350,Seward,NE,1060.0,1350.0,1205.0,Nebraska,41.492537,-99.901813,40.9078784,-97.0984927,40.91437120000001,-97.0896219
Oregon Institute of Technology,564,"Klamath Falls, OR",B,97,16670.0,1000-1200,Klamath Falls,OR,1000.0,1200.0,1100.0,Oregon,43.804133,-120.554201,42.224867,-121.7816704,42.2573474,-121.7849109
Eastern Illinois University,565,"Charleston, IL",B,53,14146.0,940-1130,Charleston,IL,940.0,1130.0,1035.0,Illinois,40.633125,-89.398528,39.4961458,-88.1761521,39.4780295,-88.175905
Central Michigan University,566,"Mount Pleasant, MI",B,70,15266.0,990-1200,Mount Pleasant,MI,990.0,1200.0,1095.0,Michigan,44.314844,-85.602364,43.59780749999999,-84.7675139,43.5819086,-84.7756364
Northern Arizona University,567,"Flagstaff, AZ",B,85,14236.0,940-1160,Flagstaff,AZ,940.0,1160.0,1050.0,Arizona,34.048928,-111.093731,35.1982836,-111.651302,35.1804402,-111.6539683
Carroll College,568,"Helena, MT",B,69,25187.0,1070-1290,Helena,MT,1070.0,1290.0,1180.0,Montana,46.879682,-110.362566,46.5891452,-112.0391057,46.60073690000001,-112.0386887
Georgia State University,569,"Atlanta, GA",B,76,14136.0,1060-1250,Atlanta,GA,1060.0,1250.0,1155.0,Georgia,32.157435,-82.907123,33.7489954,-84.3879824,33.753068,-84.38528190000001
West Chester University of Pennsylvania,570,"West Chester, PA",B,75,19348.0,1030-1210,West Chester,PA,1030.0,1210.0,1120.0,Pennsylvania,41.203322,-77.194525,39.9606643,-75.6054882,39.9521856,-75.5978255
Georgia College & State University,571,"Milledgeville, GA",B,80,20823.0,1110-1260,Milledgeville,GA,1110.0,1260.0,1185.0,Georgia,32.157435,-82.907123,33.0801429,-83.2320991,33.0804485,-83.2319298
University of Maine,572,"Orono, ME",B,90,18002.0,1050-1260,Orono,ME,1050.0,1260.0,1155.0,Maine,45.253783,-69.445469,44.8831125,-68.6719411,44.901867,-68.66882509999999
Wilkes University,573,"Wilkes-Barre, PA",B,79,27393.0,1020-1220,Wilkes-Barre,PA,1020.0,1220.0,1120.0,Pennsylvania,41.203322,-77.194525,41.2459149,-75.88130749999999,41.2449585,-75.8883633
Indiana University - Southeast,574,"New Albany, IN",B,82,9648.0,930-1140,New Albany,IN,930.0,1140.0,1035.0,Indiana,40.551217,-85.602364,38.2856247,-85.8241312,38.3449041,-85.819778
Saint Michael's College,575,"Colchester, VT",B,83,30386.0,1060-1290,Colchester,VT,1060.0,1290.0,1175.0,Vermont,44.558803,-72.577841,44.5439375,-73.1479068,44.49598,-73.163743
Sam Houston State University,576,"Huntsville, TX",B,83,13055.0,990-1140,Huntsville,TX,990.0,1140.0,1065.0,Texas,31.968599,-99.901813,30.7235263,-95.5507771,30.7129975,-95.547291
Southern Utah University,577,"Cedar City, UT",B,78,14879.0,1020-1240,Cedar City,UT,1020.0,1240.0,1130.0,Utah,39.32098,-111.093731,37.67747689999999,-113.0618931,37.6764461,-113.0713001
University of South Carolina Aiken,578,"Aiken, SC",B,56,15042.0,960-1140,Aiken,SC,960.0,1140.0,1050.0,South Carolina,33.836081,-81.163725,33.5604168,-81.7195533,33.5733297,-81.76595979999999
University of North Carolina Asheville,579,"Asheville, NC",B,84,13388.0,1090-1270,Asheville,NC,1090.0,1270.0,1180.0,North Carolina,35.759573,-79.0193,35.5950581,-82.5514869,35.615096,-82.56536559999999
University of Wisconsin - Milwaukee,580,"Milwaukee, WI",B,77,14822.0,,Milwaukee,WI,,,,Wisconsin,43.78444,-88.787868,43.0389025,-87.9064736,43.078263,-87.8819686
Murray State University,581,"Murray, KY",B,82,11512.0,1040-1250,Murray,KY,1040.0,1250.0,1145.0,Kentucky,37.839333,-84.270018,36.6103334,-88.31476099999999,36.6163842,-88.3214979
Florida Southern College,582,"Lakeland, FL",B,52,25325.0,1120-1260,Lakeland,FL,1120.0,1260.0,1190.0,Florida,27.664827,-81.515754,28.0394654,-81.9498042,28.0314545,-81.9450401
Saint Francis University,583,"Loretto, PA",B,75,29188.0,1030-1250,Loretto,PA,1030.0,1250.0,1140.0,Pennsylvania,41.203322,-77.194525,40.5031263,-78.630296,40.50382,-78.6376191
Penn State Erie - The Behrend College,584,"Erie, PA",B,89,23428.0,1050-1280,Erie,PA,1050.0,1280.0,1165.0,Pennsylvania,41.203322,-77.194525,42.12922409999999,-80.085059,42.11989639999999,-79.9827376
Winthrop University,585,"Rock Hill, SC",B,69,19115.0,950-1160,Rock Hill,SC,950.0,1160.0,1055.0,South Carolina,33.836081,-81.163725,34.9248667,-81.02507840000001,34.9395941,-81.0316686
Drury University,586,"Springfield, MO",B,64,19597.0,1040-1220,Springfield,MO,1040.0,1220.0,1130.0,Missouri,37.964253,-91.831833,37.2089572,-93.2922989,37.2199202,-93.2859409
University of the Incarnate Word,587,"San Antonio, TX",B,94,24481.0,950-1160,San Antonio,TX,950.0,1160.0,1055.0,Texas,31.968599,-99.901813,29.4241219,-98.4936282,29.4675393,-98.4676824
Eastern New Mexico University,588,"Portales, NM",B,58,10338.0,900-1110,Portales,NM,900.0,1110.0,1005.0,New Mexico,34.97273,-105.032363,34.1861922,-103.3343978,34.1775401,-103.3477839
Walsh University,589,"North Canton, OH",B,76,20180.0,960-1210,North Canton,OH,960.0,1210.0,1085.0,Ohio,40.417287,-82.907123,40.875891,-81.4023356,40.873658,-81.36965599999999
University of New Orleans,590,"New Orleans, LA",B,56,10780.0,1020-1240,New Orleans,LA,1020.0,1240.0,1130.0,Louisiana,31.244823,-92.145024,29.95106579999999,-90.0715323,30.0302281,-90.0631789
Indiana University - Kokomo,591,"Kokomo, IN",B,74,8629.0,970-1130,Kokomo,IN,970.0,1130.0,1050.0,Indiana,40.551217,-85.602364,40.486427,-86.13360329999999,40.4594451,-86.13165509999999
North Carolina A&T State University,592,"Greensboro, NC",B,58,9097.0,970-1150,Greensboro,NC,970.0,1150.0,1060.0,North Carolina,35.759573,-79.0193,36.0726354,-79.7919754,35.7595731,-79.01929969999999
Tennessee Technological University,593,"Cookeville, TN",B,79,16634.0,990-1260,Cookeville,TN,990.0,1260.0,1125.0,Tennessee,35.517491,-86.580447,36.162839,-85.5016423,36.1757592,-85.5086374
Bennington College,594,"Bennington, VT",B,61,38386.0,,Bennington,VT,,,,Vermont,44.558803,-72.577841,42.8781345,-73.1967741,42.9203078,-73.2359361
Winona State University,595,"Winona, MN",B,68,16617.0,1000-1210,Winona,MN,1000.0,1210.0,1105.0,Minnesota,46.729553,-94.6859,44.0553908,-91.6663523,44.0473997,-91.6432837
Upper Iowa University,596,"Fayette, IA",B,51,20511.0,980-1160,Fayette,IA,980.0,1160.0,1070.0,Iowa,41.878003,-93.097702,42.84192549999999,-91.8021071,31.13829,-97.76557
Lander University,597,"Greenwood, SC",B,43,13009.0,940-1130,Greenwood,SC,940.0,1130.0,1035.0,South Carolina,33.836081,-81.163725,34.1954001,-82.1617883,34.200389,-82.16518219999999
Piedmont University,598,"Demorest, GA",B,54,19715.0,960-1160,Demorest,GA,960.0,1160.0,1060.0,Georgia,32.157435,-82.907123,34.565098,-83.5451724,34.5665363,-83.5419975
Bay Path University,599,"Longmeadow, MA",B,72,22740.0,960-1170,Longmeadow,MA,960.0,1170.0,1065.0,Massachusetts,42.407211,-71.382437,42.0501022,-72.5828642,42.0557328,-72.583648
California State University - San Marcos,600,"San Marcos, CA",B,62,13010.0,950-1140,San Marcos,CA,950.0,1140.0,1045.0,California,36.778261,-119.417932,33.1433723,-117.1661449,33.1294938,-117.1595707
Western Carolina University,601,"Cullowhee, NC",B,69,12965.0,1020-1200,Cullowhee,NC,1020.0,1200.0,1110.0,North Carolina,35.759573,-79.0193,35.3137111,-83.1765333,35.3090108,-83.1863612
Nevada State College,602,"Henderson, NV",B,85,14750.0,,Henderson,NV,,,,Nevada,38.80261,-116.419389,36.0395247,-114.9817213,35.98330869999999,-114.9386542
North Central College,603,"Naperville, IL",B,54,25536.0,1030-1260,Naperville,IL,1030.0,1260.0,1145.0,Illinois,40.633125,-89.398528,41.7508391,-88.1535352,41.772663,-88.1440142
Drew University,604,"Madison, NJ",B,71,28103.0,1030-1250,Madison,NJ,1030.0,1250.0,1140.0,New Jersey,40.058324,-74.405661,40.7598227,-74.417097,40.7602397,-74.4266389
Roosevelt University,605,"Chicago, IL",B,67,24036.0,1010-1230,Chicago,IL,1010.0,1230.0,1120.0,Illinois,40.633125,-89.398528,41.8781136,-87.6297982,42.0532808,-88.0376332
Newman University,606,"Wichita, KS",B,67,16533.0,980-1190,Wichita,KS,980.0,1190.0,1085.0,Kansas,39.011902,-98.484246,37.68717609999999,-97.330053,37.673508,-97.377744
Northwest University,607,"Kirkland, WA",B,93,22010.0,1020-1240,Kirkland,WA,1020.0,1240.0,1130.0,Washington,47.751074,-120.740139,47.6768927,-122.2059833,47.6576921,-122.1924837
Meredith College,608,"Raleigh, NC",B,65,26958.0,1020-1220,Raleigh,NC,1020.0,1220.0,1120.0,North Carolina,35.759573,-79.0193,35.7795897,-78.6381787,35.7991715,-78.6882481
Augusta University,609,"Augusta, GA",B,76,10877.0,1020-1200,Augusta,GA,1020.0,1200.0,1110.0,Georgia,32.157435,-82.907123,33.4734978,-82.0105148,33.4709094,-81.9898848
University of Wisconsin - Eau Claire,610,"Eau Claire, WI",B,82,14010.0,,Eau Claire,WI,,,,Wisconsin,43.78444,-88.787868,44.811349,-91.4984941,44.79562199999999,-91.5039028
Fresno Pacific University,611,"Fresno, CA",B,66,19298.0,930-1150,Fresno,CA,930.0,1150.0,1040.0,California,36.778261,-119.417932,36.7377981,-119.7871247,36.7268898,-119.7341818
Xavier University of Louisiana,612,"New Orleans, LA",B,60,18794.0,990-1160,New Orleans,LA,990.0,1160.0,1075.0,Louisiana,31.244823,-92.145024,29.95106579999999,-90.0715323,29.9641088,-90.107647
Niagara University,613,"Niagara University, NY",B,89,18462.0,1020-1230,Niagara University,NY,1020.0,1230.0,1125.0,New York,43.299428,-74.217933,43.1369816,-79.0349955,43.1369816,-79.0349955
Monmouth College,614,"Monmouth, IL",B,67,17992.0,950-1210,Monmouth,IL,950.0,1210.0,1080.0,Illinois,40.633125,-89.398528,40.9114271,-90.6473576,40.9135265,-90.6386297
University of Massachusetts - Boston,615,"Boston, MA",B,76,17511.0,1040-1220,Boston,MA,1040.0,1220.0,1130.0,Massachusetts,42.407211,-71.382437,42.3600825,-71.0588801,42.31420749999999,-71.0365307
Lee University,616,"Cleveland, TN",B,82,16949.0,910-1230,Cleveland,TN,910.0,1230.0,1070.0,Tennessee,35.517491,-86.580447,35.1595182,-84.8766115,35.1659566,-84.869399
University of Wisconsin - Stout,617,"Menomonie, WI",B,91,14767.0,,Menomonie,WI,,,,Wisconsin,43.78444,-88.787868,44.8755183,-91.9193422,44.8716186,-91.9267041
University of Tennessee - Martin,618,"Martin, TN",B,64,11673.0,975-1170,Martin,TN,975.0,1170.0,1072.5,Tennessee,35.517491,-86.580447,36.3433965,-88.8503379,36.3426326,-88.8624636
California State University - Sacramento,619,"Sacramento, CA",B,82,10271.0,940-1140,Sacramento,CA,940.0,1140.0,1040.0,California,36.778261,-119.417932,38.5815719,-121.4943996,38.5584592,-121.4218216
Chaminade University of Honolulu,620,"Honolulu, HI",B,95,24653.0,980-1150,Honolulu,HI,980.0,1150.0,1065.0,Hawaii,19.898682,-155.665857,21.3069444,-157.8583333,21.2905834,-157.8073982
Wittenberg University,621,"Springfield, OH",B,91,23060.0,1020-1200,Springfield,OH,1020.0,1200.0,1110.0,Ohio,40.417287,-82.907123,39.9242266,-83.8088171,39.9350689,-83.8139097
Baker University,622,"Baldwin City, KS",B,88,23629.0,1000-1170,Baldwin City,KS,1000.0,1170.0,1085.0,Kansas,39.011902,-98.484246,38.775007,-95.1863603,38.7774862,-95.1888342
Penn State Altoona,623,"Altoona, PA",B,91,21947.0,1000-1180,Altoona,PA,1000.0,1180.0,1090.0,Pennsylvania,41.203322,-77.194525,40.5186809,-78.3947359,40.5410764,-78.4105926
University of Mary Washington,624,"Fredericksburg, VA",B,75,21640.0,1080-1280,Fredericksburg,VA,1080.0,1280.0,1180.0,Virginia,37.431573,-78.656894,38.3031837,-77.4605399,38.3013039,-77.47447
Ramapo College of New Jersey,625,"Mahwah, NJ",B,66,16823.0,1030-1230,Mahwah,NJ,1030.0,1230.0,1130.0,New Jersey,40.058324,-74.405661,41.0886216,-74.1435843,41.0815852,-74.17610150000002
Penn State Berks,626,"Reading, PA",B,87,22393.0,1000-1200,Reading,PA,1000.0,1200.0,1100.0,Pennsylvania,41.203322,-77.194525,40.3356483,-75.9268747,40.359947,-75.97614899999999
Quinnipiac University,627,"Hamden, CT",B,70,41636.0,1090-1260,Hamden,CT,1090.0,1260.0,1175.0,Connecticut,41.603221,-73.087749,41.3838782,-72.9026064,41.4189262,-72.89364929999999
Endicott College,628,"Beverly, MA",B,69,36498.0,980-1160,Beverly,MA,980.0,1160.0,1070.0,Massachusetts,42.407211,-71.382437,42.5584283,-70.880049,42.3519168,-71.0645558
Kettering University,629,"Flint, MI",B,73,39255.0,1190-1360,Flint,MI,1190.0,1360.0,1275.0,Michigan,44.314844,-85.602364,43.0125274,-83.6874562,43.0125473,-83.7126198
Penn State York,630,"York, PA",B,85,19581.0,1030-1300,York,PA,1030.0,1300.0,1165.0,Pennsylvania,41.203322,-77.194525,39.9625984,-76.727745,39.95107710000001,-76.7043393
Southern Illinois University Edwardsville,631,"Edwardsville, IL",B,86,14790.0,1020-1220,Edwardsville,IL,1020.0,1220.0,1120.0,Illinois,40.633125,-89.398528,38.8114364,-89.95315699999999,38.7930524,-89.99613649999999
Spring Hill College,632,"Mobile, AL",B,50,22362.0,1020-1200,Mobile,AL,1020.0,1200.0,1110.0,Alabama,32.318231,-86.902298,30.6953657,-88.0398912,30.6919256,-88.13573439999999
Northland College,633,"Ashland, WI",B,67,19822.0,980-1105,Ashland,WI,980.0,1105.0,1042.5,Wisconsin,43.78444,-88.787868,46.5924428,-90.8837982,46.58068799999999,-90.8732978
George Fox University,634,"Newberg, OR",B,82,30827.0,1030-1270,Newberg,OR,1030.0,1270.0,1150.0,Oregon,43.804133,-120.554201,45.3003268,-122.9761317,44.2355499,-121.2181091
Spring Arbor University,635,"Spring Arbor, MI",B,66,20427.0,980-1220,Spring Arbor,MI,980.0,1220.0,1100.0,Michigan,44.314844,-85.602364,42.2050383,-84.55273869999999,42.2078741,-84.5563196
Northwestern State University of Louisiana,636,"Natchitoches, LA",B,82,12336.0,1010-1210,Natchitoches,LA,1010.0,1210.0,1110.0,Louisiana,31.244823,-92.145024,31.7607195,-93.0862749,31.7503566,-93.0974451
University of Minnesota - Morris,637,"Morris, MN",B,57,11682.0,1070-1260,Morris,MN,1070.0,1260.0,1165.0,Minnesota,46.729553,-94.6859,45.5919444,-95.9188889,45.58903170000001,-95.8969661
Fontbonne University,638,"St. Louis, MO",B,79,16953.0,990-1100,St. Louis,MO,990.0,1100.0,1045.0,Missouri,37.964253,-91.831833,38.6270025,-90.1994042,38.641545,-90.315891
MidAmerica Nazarene University,639,"Olathe, KS",B,55,25365.0,910-1140,Olathe,KS,910.0,1140.0,1025.0,Kansas,39.011902,-98.484246,38.8813958,-94.8191285,38.8760668,-94.7823676
Milligan University,640,"Milligan, TN",B,99,20223.0,1080-1280,Milligan,TN,1080.0,1280.0,1180.0,Tennessee,35.517491,-86.580447,36.3010824,-82.2956653,36.3020183,-82.2948382
Muskingum University,641,"New Concord, OH",B,81,19743.0,890-1120,New Concord,OH,890.0,1120.0,1005.0,Ohio,40.417287,-82.907123,39.9936837,-81.73401679999999,40.0002942,-81.73904619999999
Covenant College,642,"Lookout Mountain, GA",B,98,24619.0,1100-1330,Lookout Mountain,GA,1100.0,1330.0,1215.0,Georgia,32.157435,-82.907123,34.9775757,-85.35773630000001,34.9654615,-85.3749113
Nazareth College,643,"Rochester, NY",B,64,30240.0,,Rochester,NY,,,,New York,43.299428,-74.217933,43.15657789999999,-77.6088465,43.1028694,-77.51960559999999
Minneapolis College of Art & Design,644,"Minneapolis, MN",B,59,28848.0,1020-1240,Minneapolis,MN,1020.0,1240.0,1130.0,Minnesota,46.729553,-94.6859,44.977753,-93.2650108,44.956657,-93.2741909
Texas A&M University - Corpus Christi,645,"Corpus Christi, TX",B,80,12916.0,1010-1200,Corpus Christi,TX,1010.0,1200.0,1105.0,Texas,31.968599,-99.901813,27.8005828,-97.396381,30.6090918,-96.3337124
Missouri State University,646,"Springfield, MO",B,88,16134.0,1040-1240,Springfield,MO,1040.0,1240.0,1140.0,Missouri,37.964253,-91.831833,37.2089572,-93.2922989,37.2005546,-93.2806806
Colorado Christian University,647,"Lakewood, CO",B,100,26476.0,,Lakewood,CO,,,,Colorado,39.550051,-105.782067,39.7047095,-105.0813734,39.7131047,-105.0959323
Webster University,648,"St. Louis, MO",B,57,23265.0,1010-1250,St. Louis,MO,1010.0,1250.0,1130.0,Missouri,37.964253,-91.831833,38.6270025,-90.1994042,38.5892883,-90.3437667
Huntington University,649,"Huntington, IN",B,75,22333.0,960-1150,Huntington,IN,960.0,1150.0,1055.0,Indiana,40.551217,-85.602364,40.8831011,-85.49747599999999,40.8989385,-85.4989927
Art Center College of Design,650,"Pasadena, CA",B,71,47352.0,,Pasadena,CA,,,,California,36.778261,-119.417932,34.1477849,-118.1445155,34.1680011,-118.1844544
Oakland University,651,"Rochester Hills, MI",B,83,12843.0,1020-1230,Rochester Hills,MI,1020.0,1230.0,1125.0,Michigan,44.314844,-85.602364,42.65836609999999,-83.1499322,42.6678782,-83.20823469999999
Ave Maria University,652,"Ave Maria, FL",B,85,15939.0,1040-1230,Ave Maria,FL,1040.0,1230.0,1135.0,Florida,27.664827,-81.515754,26.3368127,-81.43798509999999,26.3365407,-81.4390109
Presbyterian College,653,"Clinton, SC",B,75,19778.0,1000-1230,Clinton,SC,1000.0,1230.0,1115.0,South Carolina,33.836081,-81.163725,34.4726276,-81.88065619999999,34.465182,-81.87755899999999
Asbury University,654,"Wilmore, KY",B,64,22848.0,1050-1330,Wilmore,KY,1050.0,1330.0,1190.0,Kentucky,37.839333,-84.270018,37.8620226,-84.6616105,37.8631989,-84.6618348
Trine University,655,"Angola, IN",B,82,23202.0,1040-1260,Angola,IN,1040.0,1260.0,1150.0,Indiana,40.551217,-85.602364,41.6347726,-84.9994088,41.63133,-85.01347229999999
Massachusetts Maritime Academy,656,"Buzzards Bay, MA",B,91,15424.0,1020-1180,Buzzards Bay,MA,1020.0,1180.0,1100.0,Massachusetts,42.407211,-71.382437,41.7453829,-70.618087,41.7408213,-70.6222566
Saint Mary's College - Indiana,657,"Notre Dame, IN",B,81,26906.0,1060-1250,Notre Dame,IN,1060.0,1250.0,1155.0,Indiana,40.551217,-85.602364,41.7001908,-86.23793280000001,41.7073021,-86.2572448
University of Central Oklahoma,658,"Edmond, OK",B,84,15894.0,,Edmond,OK,,,,Oklahoma,35.007752,-97.092877,35.6528323,-97.47809540000002,35.657506,-97.4709491
Heidelberg University,659,"Tiffin, OH",B,75,21192.0,950-1160,Tiffin,OH,950.0,1160.0,1055.0,Ohio,40.417287,-82.907123,41.1144992,-83.1779746,41.1163289,-83.16806439999999
University of Central Missouri,660,"Warrensburg, MO",B,65,13098.0,,Warrensburg,MO,,,,Missouri,37.964253,-91.831833,38.7627893,-93.7360498,38.757736,-93.7404559
Regent University,661,"Virginia Beach, VA",B,86,15062.0,990-1220,Virginia Beach,VA,990.0,1220.0,1105.0,Virginia,37.431573,-78.656894,36.8529263,-75.97798499999999,36.8007899,-76.1928949
Indiana University - East,662,"Richmond, IN",B,63,7110.0,930-1140,Richmond,IN,930.0,1140.0,1035.0,Indiana,40.551217,-85.602364,39.8289369,-84.8902382,39.866598,-84.8883743
Mayville State University,663,"Mayville, ND",B,70,12479.0,900-1230,Mayville,ND,900.0,1230.0,1065.0,North Dakota,47.551493,-101.002012,47.4980408,-97.3245354,47.5039296,-97.3237882
University of Louisiana - Monroe,664,"Monroe, LA",B,80,9710.0,850-1070,Monroe,LA,850.0,1070.0,960.0,Louisiana,31.244823,-92.145024,32.5093109,-92.1193012,32.5267122,-92.0731791
Centenary College of Louisiana,665,"Shreveport, LA",B,60,17409.0,1060-1250,Shreveport,LA,1060.0,1250.0,1155.0,Louisiana,31.244823,-92.145024,32.5251516,-93.7501789,32.4847432,-93.7321556
Oklahoma Baptist University,666,"Shawnee, OK",B,57,23175.0,990-1220,Shawnee,OK,990.0,1220.0,1105.0,Oklahoma,35.007752,-97.092877,35.3272928,-96.9253004,35.360563,-96.9326998
ECPI University,667,"Virginia Beach, VA",B,74,20216.0,,Virginia Beach,VA,,,,Virginia,37.431573,-78.656894,36.8529263,-75.97798499999999,39.5955869,-104.8609434
Elizabethtown College,668,"Elizabethtown, PA",B,81,28198.0,1080-1290,Elizabethtown,PA,1080.0,1290.0,1185.0,Pennsylvania,41.203322,-77.194525,40.1528719,-76.6027455,40.14932990000001,-76.58968349999999
Southern Illinois University Carbondale,669,"Carbondale, IL",B,66,16299.0,1030-1250,Carbondale,IL,1030.0,1250.0,1140.0,Illinois,40.633125,-89.398528,37.7272727,-89.2167501,37.7079717,-89.2229983
Valley City State University,670,"Valley City, ND",B,76,12386.0,950-1090,Valley City,ND,950.0,1090.0,1020.0,North Dakota,47.551493,-101.002012,46.9233129,-98.0031547,46.9186274,-98.0028198
East Tennessee State University,671,"Johnson City, TN",B,86,14696.0,970-1180,Johnson City,TN,970.0,1180.0,1075.0,Tennessee,35.517491,-86.580447,36.3134397,-82.3534727,36.3023954,-82.36985299999999
University of Illinois at Springfield,672,"Springfield, IL",B,77,11534.0,1000-1220,Springfield,IL,1000.0,1220.0,1110.0,Illinois,40.633125,-89.398528,39.78172130000001,-89.6501481,39.7301376,-89.61852689999999
Misericordia University,673,"Dallas, PA",B,86,25978.0,1050-1220,Dallas,PA,1050.0,1220.0,1135.0,Pennsylvania,41.203322,-77.194525,41.3361911,-75.9632546,41.345197,-75.9707268
Coastal Carolina University,674,"Conway, SC",B,69,15111.0,1010-1170,Conway,SC,1010.0,1170.0,1090.0,South Carolina,33.836081,-81.163725,33.8360034,-79.0478143,33.7965964,-79.01336119999999
University of Texas - San Antonio,675,"San Antonio, TX",B,77,13168.0,1030-1220,San Antonio,TX,1030.0,1220.0,1125.0,Texas,31.968599,-99.901813,29.4241219,-98.4936282,29.5827351,-98.6189053
Mills College,676,"Oakland, CA",B,76,25417.0,1000-1290,Oakland,CA,1000.0,1290.0,1145.0,California,36.778261,-119.417932,37.8043514,-122.2711639,37.7806326,-122.1825963
University of Wisconsin - Platteville,677,"Platteville, WI",B,85,14611.0,,Platteville,WI,,,,Wisconsin,43.78444,-88.787868,42.73416,-90.4784621,42.7322166,-90.4942674
University of Saint Francis - Indiana,678,"Fort Wayne, IN",B,96,18055.0,950-1170,Fort Wayne,IN,950.0,1170.0,1060.0,Indiana,40.551217,-85.602364,41.079273,-85.1393513,41.0874895,-85.17384380000001
Northern State University,679,"Aberdeen, SD",B,84,15575.0,980-1190,Aberdeen,SD,980.0,1190.0,1085.0,South Dakota,43.969515,-99.901813,45.4646985,-98.4864829,45.4510369,-98.4813447
